Material ID,Composition,Band Gap,Calc Types
mp-2715595,Na42 In12 Ga12 Si21 S15 O144,2.065299999999999,{'mp-2715595': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715604,Na42 Y12 Al12 Si21 S15 O144,3.2931,{'mp-2715604': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715605,Na6 Y6 Ta18 Si21 S15 O144,2.5092,{'mp-2715605': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715614,Na6 Hf12 Nb12 Si21 S15 O144,1.5441999999999991,{'mp-2715614': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715613,Na42 Al12 Ga12 Si21 S15 O144,3.2196,{'mp-2715613': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715622,Na6 Ta12 Ti12 Si21 S15 O144,2.012499999999999,{'mp-2715622': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715625,Na42 Zn12 Si21 Sn12 S15 O144,1.756999999999999,{'mp-2715625': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715631,Na42 La12 Al12 Si21 S15 O144,3.2347,{'mp-2715631': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715641,Na42 Sc12 In12 Si21 S15 O144,2.8424,{'mp-2715641': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715659,Na42 La12 Ga12 Si21 S15 O144,2.969299999999999,{'mp-2715659': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715655,Na42 Mg12 Si21 Ge12 S15 O144,1.2697999999999992,{'mp-2715655': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715657,Na42 Ca12 Ti12 Si21 S15 O144,1.4925000000000002,{'mp-2715657': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715661,Na42 Zr12 Zn12 Si21 S15 O144,2.9175,{'mp-2715661': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715667,Na6 La6 Ta18 Si21 S15 O144,2.5212,{'mp-2715667': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715672,Na42 Zn12 Si21 Ge12 S15 O144,1.530999999999999,{'mp-2715672': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715674,Na6 Hf12 Ta12 Si21 S15 O144,2.2451,{'mp-2715674': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715686,Na42 Ca12 Hf12 Si21 S15 O144,3.2961,{'mp-2715686': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715688,Na6 Zr12 Ta12 Si21 S15 O144,2.4188,{'mp-2715688': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715708,Na6 Ta12 Si21 Ge12 S15 O144,2.174699999999999,{'mp-2715708': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715723,Na42 Sc12 Ga12 Si21 S15 O144,3.2713,{'mp-2715723': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715750,Na42 La12 Y12 Si21 S15 O144,3.39,{'mp-2715750': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715721,Na42 La12 Sc12 Si21 S15 O144,3.4764,{'mp-2715721': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715759,Na42 Ti12 Zn12 Si21 S15 O144,1.5274,{'mp-2715759': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715757,Na42 Mg12 Si21 Sn12 S15 O144,1.6863000000000001,{'mp-2715757': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715762,Na42 Ca12 Si21 Ge12 S15 O144,1.2381,{'mp-2715762': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715763,Na42 Sc12 Al12 Si21 S15 O144,3.565699999999999,{'mp-2715763': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715773,Na6 Nb12 Si21 Ge12 S15 O144,1.7325,{'mp-2715773': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715781,Na42 Hf12 Mg12 Si21 S15 O144,3.3705,{'mp-2715781': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715782,Na6 Nb18 In6 Si21 S15 O144,1.8697,{'mp-2715782': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715787,Na6 Ti12 Nb12 Si21 S15 O144,1.860399999999999,{'mp-2715787': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715816,Na42 Y12 Sc12 Si21 S15 O144,3.5231,{'mp-2715816': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715818,Na42 La12 In12 Si21 S15 O144,2.5672,{'mp-2715818': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715829,Na18 Hf18 Zn6 Si15 S21 O144,3.1342,{'mp-2715829': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715785,Na6 La6 Nb18 Si21 S15 O144,1.9397000000000002,{'mp-2715785': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715826,Na30 Hf12 In12 Si21 S15 O144,3.0218,{'mp-2715826': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715776,Na6 Ta18 Ga6 Si21 S15 O144,2.629,{'mp-2715776': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715801,Na6 Nb18 Al6 Si21 S15 O144,1.8355000000000001,{'mp-2715801': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715780,Na42 Y12 In12 Si21 S15 O144,2.8618,{'mp-2715780': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715822,Na30 Y18 Ta6 Si21 S15 O144,2.8846,{'mp-2715822': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715813,Na6 Ta18 Al6 Si21 S15 O144,2.5425999999999993,{'mp-2715813': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715817,Na42 Y12 Ga12 Si21 S15 O144,2.9959,{'mp-2715817': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715831,Na30 Ti12 Ga12 Si21 S15 O144,1.8131,{'mp-2715831': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715832,Na30 Sc12 Ti12 Si21 S15 O144,1.7392,{'mp-2715832': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715837,Na30 In12 Si21 Ge12 S15 O144,2.050799999999999,{'mp-2715837': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715836,Na30 Hf12 Sc12 Si21 S15 O144,3.8409999999999993,{'mp-2715836': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715842,Na18 Mg6 Si15 Sn18 S21 O144,0.771799999999999,{'mp-2715842': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715838,Na18 Y12 Si15 Sn12 S21 O144,1.102499999999999,{'mp-2715838': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715839,Na18 Y12 Si15 Ge12 S21 O144,1.2277,{'mp-2715839': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715846,Na30 Ti12 Al12 Si21 S15 O144,1.874,{'mp-2715846': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715844,Na18 Y12 Hf12 Si15 S21 O144,3.5018000000000002,{'mp-2715844': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715847,Na30 Ca12 Nb12 Si21 S15 O144,1.068499999999999,{'mp-2715847': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715840,Na18 Zr12 Al12 Si15 S21 O144,2.599,{'mp-2715840': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715850,Na18 La12 Hf12 Si15 S21 O144,3.391299999999999,{'mp-2715850': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715848,Na42 Al12 Zn12 Si15 S21 O144,3.308299999999999,{'mp-2715848': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715854,Na42 Ca18 Si15 Ge6 S21 O144,0.0,{'mp-2715854': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715851,Na18 La12 Zr12 Si15 S21 O144,2.923599999999999,{'mp-2715851': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715853,Na42 Ca12 Y12 Si15 S21 O144,3.2353,{'mp-2715853': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715855,Na30 Ca6 Ti18 Si21 S15 O144,1.8249,{'mp-2715855': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715862,Na18 La12 Ti12 Si15 S21 O144,1.5485,{'mp-2715862': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715864,Na18 Ta6 In18 Si15 S21 O144,1.271,{'mp-2715864': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715865,Na30 Nb6 In18 Si21 S15 O144,2.1976,{'mp-2715865': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715878,Na18 Mg6 Zr18 Si15 S21 O144,2.1587,{'mp-2715878': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715879,Na30 Sc18 Nb6 Si21 S15 O144,2.2033,{'mp-2715879': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715874,Na30 Zr12 In12 Si21 S15 O144,2.9468,{'mp-2715874': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715882,Na30 Ca12 Ta12 Si21 S15 O144,1.6491,{'mp-2715882': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715873,Na42 Ca12 Al12 Si15 S21 O144,3.583999999999999,{'mp-2715873': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715876,Na42 Y12 Mg12 Si15 S21 O144,3.292399999999999,{'mp-2715876': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715857,Na42 Ca12 Ga12 Si15 S21 O144,2.6795,{'mp-2715857': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715869,Na42 Mg12 Al12 Si15 S21 O144,3.5076,{'mp-2715869': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715884,Na30 Y12 Si21 Ge12 S15 O144,1.598799999999998,{'mp-2715884': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715875,Na30 Mg12 Nb12 Si21 S15 O144,1.2703,{'mp-2715875': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715888,Na30 Y12 Ti12 Si21 S15 O144,1.533599999999999,{'mp-2715888': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715893,Na42 Ca12 Sc12 Si15 S21 O144,3.026499999999999,{'mp-2715893': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715889,Na42 Y12 Zn12 Si15 S21 O144,3.1737,{'mp-2715889': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715894,Na18 Zr12 Sc12 Si15 S21 O144,2.8017000000000003,{'mp-2715894': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715895,Na30 Ta6 In18 Si21 S15 O144,2.1113,{'mp-2715895': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715898,Na18 In12 Si15 Sn12 S21 O144,1.3295,{'mp-2715898': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715899,Na30 Hf18 Zn6 Si21 S15 O144,3.673,{'mp-2715899': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715901,Na18 Y12 Ti12 Si15 S21 O144,1.4201000000000001,{'mp-2715901': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715906,Na42 Ca18 Ti6 Si15 S21 O144,1.221299999999999,{'mp-2715906': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715912,Na30 Ca6 Si21 Ge18 S15 O144,1.2321,{'mp-2715912': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715918,Na42 Mg12 In12 Si15 S21 O144,2.3865,{'mp-2715918': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715914,Na18 La18 Nb6 Si15 S21 O144,0.7060999999999991,{'mp-2715914': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715922,Na30 Al12 Si21 Ge12 S15 O144,1.9059,{'mp-2715922': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715924,Na18 Ga12 Si15 Ge12 S21 O144,1.74,{'mp-2715924': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715919,Na30 Sc12 Si21 Ge12 S15 O144,1.6853,{'mp-2715919': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715925,Na18 Y12 Zr12 Si15 S21 O144,2.8142,{'mp-2715925': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715926,Na30 La12 Si21 Sn12 S15 O144,0.9450000000000001,{'mp-2715926': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715932,Na42 Hf6 Zn18 Si15 S21 O144,2.7018999999999993,{'mp-2715932': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715937,Na18 Sc18 Nb6 Si15 S21 O144,0.9951000000000001,{'mp-2715937': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715927,Na30 Sc12 Si21 Sn12 S15 O144,1.834099999999999,{'mp-2715927': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715930,Na30 Zr18 Zn6 Si21 S15 O144,3.09,{'mp-2715930': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715941,Na42 La12 Zn12 Si15 S21 O144,3.258,{'mp-2715941': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715942,Na42 Mg12 Sc12 Si15 S21 O144,3.2136,{'mp-2715942': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715928,Na30 Mg6 Ti18 Si21 S15 O144,1.6672,{'mp-2715928': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715943,Na42 Ca18 Si15 Sn6 S21 O144,0.0,{'mp-2715943': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715933,Na30 La12 Hf12 Si21 S15 O144,3.4721,{'mp-2715933': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715938,Na30 Ga12 Si21 Sn12 S15 O144,2.1873,{'mp-2715938': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715944,Na18 Al12 Si15 Ge12 S21 O144,1.4261,{'mp-2715944': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715945,Na30 Nb12 Zn12 Si21 S15 O144,1.2808000000000002,{'mp-2715945': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715935,Na42 Sc12 Zn12 Si15 S21 O144,3.1829,{'mp-2715935': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715947,Na30 Ga12 Si21 Ge12 S15 O144,1.7498,{'mp-2715947': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715948,Na18 Mg6 Ti18 Si15 S21 O144,1.1320000000000001,{'mp-2715948': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715949,Na18 Sc12 Ti12 Si15 S21 O144,1.4635,{'mp-2715949': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715953,Na18 Ti12 Ga12 Si15 S21 O144,1.4804,{'mp-2715953': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715957,Na30 Ti12 In12 Si21 S15 O144,1.5112,{'mp-2715957': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715966,Na30 La12 Ti12 Si21 S15 O144,1.4423,{'mp-2715966': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715956,Na18 Zr12 In12 Si15 S21 O144,1.331699999999999,{'mp-2715956': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715960,Na18 Y18 Ta6 Si15 S21 O144,1.522599999999999,{'mp-2715960': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715963,Na42 Zn12 Ga12 Si15 S21 O144,2.8776,{'mp-2715963': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715964,Na18 Nb6 Al18 Si15 S21 O144,1.1155,{'mp-2715964': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715961,Na30 Zr12 Sc12 Si21 S15 O144,3.2560000000000002,{'mp-2715961': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715968,Na30 Y12 Si21 Sn12 S15 O144,1.5014999999999992,{'mp-2715968': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715955,Na18 Ca12 Nb12 Si15 S21 O144,0.9314,{'mp-2715955': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715965,Na30 Nb6 Al18 Si21 S15 O144,2.144,{'mp-2715965': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715973,Na30 La18 Nb6 Si21 S15 O144,2.1063,{'mp-2715973': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715970,Na30 Hf12 Al12 Si21 S15 O144,3.901,{'mp-2715970': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715976,Na18 Nb12 Zn12 Si15 S21 O144,1.1241,{'mp-2715976': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715972,Na18 Mg12 Nb12 Si15 S21 O144,0.7597,{'mp-2715972': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715988,Na30 Ca6 Hf18 Si21 S15 O144,3.632799999999999,{'mp-2715988': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716004,Na18 Ca6 Zr18 Si15 S21 O144,2.262699999999999,{'mp-2716004': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715986,Na18 Al12 Si15 Sn12 S21 O144,1.8384,{'mp-2715986': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715983,Na18 Sc18 Ta6 Si15 S21 O144,1.5492,{'mp-2715983': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715985,Na42 Mg18 Zr6 Si15 S21 O144,2.3399,{'mp-2715985': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715996,Na42 Ti6 Zn18 Si15 S21 O144,1.2427000000000001,{'mp-2715996': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715995,Na18 Ca6 Si15 Ge18 S21 O144,0.7882,{'mp-2715995': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715987,Na18 Nb6 Ga18 Si15 S21 O144,1.3509,{'mp-2715987': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715992,Na18 Ti12 In12 Si15 S21 O144,1.1280000000000001,{'mp-2715992': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2715984,Na42 Zn18 Si15 Ge6 S21 O144,0.451499999999999,{'mp-2715984': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716001,Na18 Y18 Nb6 Si15 S21 O144,0.6076,{'mp-2716001': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716002,Na30 Nb6 Ga18 Si21 S15 O144,2.3735,{'mp-2716002': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716013,Na18 Zn6 Si15 Ge18 S21 O144,1.116099999999999,{'mp-2716013': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716011,Na18 Ti18 Zn6 Si15 S21 O144,1.0886,{'mp-2716011': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716016,Na18 Hf12 Al12 Si15 S21 O144,3.3282,{'mp-2716016': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716014,Na30 Zr12 Ga12 Si21 S15 O144,3.0919,{'mp-2716014': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716023,Na30 Y12 Zr12 Si21 S15 O144,3.0187,{'mp-2716023': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716019,Na30 Ti18 Zn6 Si21 S15 O144,1.7805,{'mp-2716019': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716022,Na30 Al12 Si21 Sn12 S15 O144,2.327,{'mp-2716022': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716017,Na30 Mg6 Si21 Sn18 S15 O144,1.6776,{'mp-2716017': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716020,Na42 Zn18 Si15 Sn6 S21 O144,1.230699999999999,{'mp-2716020': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716025,Na30 Mg12 Ta12 Si21 S15 O144,1.8718,{'mp-2716025': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716029,Na30 Ca6 Si21 Sn18 S15 O144,1.2955,{'mp-2716029': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716028,Na18 Hf12 Ga12 Si15 S21 O144,2.5189999999999992,{'mp-2716028': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716048,Na18 Sc12 Si15 Ge12 S21 O144,1.4262000000000001,{'mp-2716048': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716038,Na18 Zn6 Si15 Sn18 S21 O144,0.9625999999999991,{'mp-2716038': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716046,Na18 Ca12 Ta12 Si15 S21 O144,1.4603000000000002,{'mp-2716046': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716047,Na18 La18 Ta6 Si15 S21 O144,1.6904,{'mp-2716047': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716037,Na18 Ca6 Ti18 Si15 S21 O144,0.9416,{'mp-2716037': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716045,Na18 Hf18 Mg6 Si15 S21 O144,2.8911,{'mp-2716045': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716058,Na42 Ca18 Hf6 Si15 S21 O144,2.8855,{'mp-2716058': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716049,Na18 Hf12 Sc12 Si15 S21 O144,2.8493,{'mp-2716049': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716060,Na18 Ca6 Hf18 Si15 S21 O144,2.8437,{'mp-2716060': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716035,Na18 Sc12 Si15 Sn12 S21 O144,1.660299999999999,{'mp-2716035': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716059,Na18 In12 Si15 Ge12 S21 O144,0.577399999999999,{'mp-2716059': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716062,Na18 Mg12 Ta12 Si15 S21 O144,1.3683,{'mp-2716062': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716052,Na30 Ta6 Ga18 Si21 S15 O144,2.9958,{'mp-2716052': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716054,Na18 Zr18 Zn6 Si15 S21 O144,2.4076,{'mp-2716054': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716064,Na18 Nb6 In18 Si15 S21 O144,0.9978,{'mp-2716064': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716039,Na30 In12 Si21 Sn12 S15 O144,1.6843,{'mp-2716039': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716074,Na42 Mg18 Si15 Ge6 S21 O144,0.5415999999999991,{'mp-2716074': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
mp-2716090,Na30 Y12 Hf12 Si21 S15 O144,3.6306000000000003,{'mp-2716090': <CalcType.GGA_Structure_Optimization: 'GGA Structure Optimization'>}
